customerID,summary
3133-PZNSR,"Customer ID: 3133-PZNSR. A male customer, non-senior, uses fiber optic internet with two year contract. Pays $97.75 monthly, total charges $6991.6. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
5766-ZJYBB,"Customer ID: 5766-ZJYBB. A male customer, non-senior, uses no internet with month-to-month contract. Pays $19.4 monthly, total charges $19.4. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
8931-GJJIQ,"Customer ID: 8931-GJJIQ. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $83.3 monthly, total charges $803.3. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
4277-PVRAN,"Customer ID: 4277-PVRAN. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $80.1 monthly, total charges $679.3. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
0022-TCJCI,"Customer ID: 0022-TCJCI. A male customer, senior, uses dsl internet with one year contract. Pays $62.7 monthly, total charges $2791.5. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
0722-SVSFK,"Customer ID: 0722-SVSFK. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $100.4 monthly, total charges $715.0. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
3612-YVGSJ,"Customer ID: 3612-YVGSJ. A female customer, non-senior, uses no internet with two year contract. Pays $24.45 monthly, total charges $1681.6. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
9825-YCXWZ,"Customer ID: 9825-YCXWZ. A female customer, senior, uses fiber optic internet with one year contract. Pays $101.1 monthly, total charges $4016.2. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
5397-NSKQG,"Customer ID: 5397-NSKQG. A male customer, non-senior, uses dsl internet with two year contract. Pays $50.9 monthly, total charges $3281.65. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
8565-HBFNN,"Customer ID: 8565-HBFNN. A male customer, non-senior, uses fiber optic internet with one year contract. Pays $107.2 monthly, total charges $7317.1. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
2000-DHJUY,"Customer ID: 2000-DHJUY. A female customer, senior, uses dsl internet with two year contract. Pays $92.2 monthly, total charges $6474.45. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
0203-HHYIJ,"Customer ID: 0203-HHYIJ. A male customer, non-senior, uses no internet with one year contract. Pays $25.3 monthly, total charges $676.35. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
8670-ERCJH,"Customer ID: 8670-ERCJH. A male customer, non-senior, uses fiber optic internet with two year contract. Pays $113.4 monthly, total charges $8164.1. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
7758-UJWYS,"Customer ID: 7758-UJWYS. A male customer, non-senior, uses dsl internet with two year contract. Pays $40.55 monthly, total charges $1325.85. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
2050-ONYDQ,"Customer ID: 2050-ONYDQ. A female customer, non-senior, uses no internet with two year contract. Pays $26.0 monthly, total charges $1654.85. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
7055-JCGNI,"Customer ID: 7055-JCGNI. A female customer, non-senior, uses fiber optic internet with two year contract. Pays $111.95 monthly, total charges $7795.95. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
0739-UUAJR,"Customer ID: 0739-UUAJR. A female customer, non-senior, uses dsl internet with two year contract. Pays $53.8 monthly, total charges $3952.45. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
4826-DXMUP,"Customer ID: 4826-DXMUP. A male customer, non-senior, uses dsl internet with one year contract. Pays $72.1 monthly, total charges $2495.15. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
0952-KMEEH,"Customer ID: 0952-KMEEH. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $98.15 monthly, total charges $1230.25. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
7285-KLOTR,"Customer ID: 7285-KLOTR. A female customer, non-senior, uses dsl internet with one year contract. Pays $78.85 monthly, total charges $876.75. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
0654-PQKDW,"Customer ID: 0654-PQKDW. A female customer, non-senior, uses dsl internet with one year contract. Pays $70.75 monthly, total charges $4263.45. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
7175-NTIXE,"Customer ID: 7175-NTIXE. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $76.15 monthly, total charges $1992.95. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
7963-SHNDT,"Customer ID: 7963-SHNDT. A female customer, non-senior, uses dsl internet with two year contract. Pays $39.1 monthly, total charges $1982.1. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
9796-BPKIW,"Customer ID: 9796-BPKIW. A male customer, senior, uses fiber optic internet with month-to-month contract. Pays $69.95 monthly, total charges $562.7. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
0188-GWFLE,"Customer ID: 0188-GWFLE. A male customer, non-senior, uses no internet with month-to-month contract. Pays $20.05 monthly, total charges $33.7. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
8129-GMVGI,"Customer ID: 8129-GMVGI. A female customer, non-senior, uses no internet with two year contract. Pays $20.05 monthly, total charges $1090.1. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
2882-DDZPG,"Customer ID: 2882-DDZPG. A female customer, non-senior, uses no internet with month-to-month contract. Pays $19.45 monthly, total charges $227.45. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
3547-LQRIK,"Customer ID: 3547-LQRIK. A female customer, non-senior, uses no internet with one year contract. Pays $26.9 monthly, total charges $1250.85. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
9137-NOQKA,"Customer ID: 9137-NOQKA. A male customer, senior, uses no internet with month-to-month contract. Pays $19.2 monthly, total charges $37.2. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
5843-TTHGI,"Customer ID: 5843-TTHGI. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $50.0 monthly, total charges $892.7. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
1849-RJYIG,"Customer ID: 1849-RJYIG. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $60.0 monthly, total charges $487.75. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
8868-GAGIO,"Customer ID: 8868-GAGIO. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $84.55 monthly, total charges $3713.95. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
4061-UKJWL,"Customer ID: 4061-UKJWL. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $45.45 monthly, total charges $141.7. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
5380-XPJNZ,"Customer ID: 5380-XPJNZ. A female customer, non-senior, uses no internet with one year contract. Pays $20.05 monthly, total charges $678.2. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
8263-QMNTJ,"Customer ID: 8263-QMNTJ. A male customer, non-senior, uses fiber optic internet with two year contract. Pays $115.55 monthly, total charges $8425.3. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
8178-EYZUO,"Customer ID: 8178-EYZUO. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $93.7 monthly, total charges $4154.8. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
3230-JCNZS,"Customer ID: 3230-JCNZS. A female customer, non-senior, uses fiber optic internet with two year contract. Pays $99.0 monthly, total charges $7061.65. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
0277-ORXQS,"Customer ID: 0277-ORXQS. A male customer, non-senior, uses dsl internet with two year contract. Pays $50.55 monthly, total charges $3364.55. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
5130-IEKQT,"Customer ID: 5130-IEKQT. A male customer, senior, uses fiber optic internet with month-to-month contract. Pays $105.95 monthly, total charges $2655.25. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
3230-WYKIR,"Customer ID: 3230-WYKIR. A male customer, non-senior, uses dsl internet with one year contract. Pays $82.0 monthly, total charges $1425.45. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
7996-BPXHY,"Customer ID: 7996-BPXHY. A female customer, non-senior, uses no internet with two year contract. Pays $25.0 monthly, total charges $332.5. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
3227-WLKLI,"Customer ID: 3227-WLKLI. A female customer, non-senior, uses dsl internet with two year contract. Pays $91.55 monthly, total charges $5963.95. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
0407-BDJKB,"Customer ID: 0407-BDJKB. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $95.75 monthly, total charges $5742.9. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
2266-FUBDZ,"Customer ID: 2266-FUBDZ. A male customer, non-senior, uses no internet with two year contract. Pays $19.35 monthly, total charges $278.85. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
8237-ULIXL,"Customer ID: 8237-ULIXL. A female customer, non-senior, uses no internet with two year contract. Pays $24.85 monthly, total charges $1871.85. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
9600-UDOPK,"Customer ID: 9600-UDOPK. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $94.05 monthly, total charges $2866.45. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
8216-AZUUZ,"Customer ID: 8216-AZUUZ. A female customer, non-senior, uses fiber optic internet with two year contract. Pays $100.4 monthly, total charges $4303.65. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
9153-BTBVV,"Customer ID: 9153-BTBVV. A female customer, non-senior, uses no internet with two year contract. Pays $25.0 monthly, total charges $1753.0. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
4074-SJFFA,"Customer ID: 4074-SJFFA. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $54.75 monthly, total charges $54.75. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
3269-ATYWD,"Customer ID: 3269-ATYWD. A male customer, senior, uses fiber optic internet with month-to-month contract. Pays $95.65 monthly, total charges $3759.05. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
5186-PEIZU,"Customer ID: 5186-PEIZU. A female customer, non-senior, uses no internet with month-to-month contract. Pays $19.25 monthly, total charges $617.65. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
1074-AMIOH,"Customer ID: 1074-AMIOH. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $108.25 monthly, total charges $5935.1. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
4910-GMJOT,"Customer ID: 4910-GMJOT. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $94.6 monthly, total charges $94.6. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
0354-WYROK,"Customer ID: 0354-WYROK. A female customer, senior, uses fiber optic internet with month-to-month contract. Pays $98.9 monthly, total charges $2911.3. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
4361-FEBGN,"Customer ID: 4361-FEBGN. A male customer, non-senior, uses no internet with two year contract. Pays $20.15 monthly, total charges $982.95. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
7748-UMTRK,"Customer ID: 7748-UMTRK. A female customer, senior, uses fiber optic internet with month-to-month contract. Pays $101.3 monthly, total charges $2974.5. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
0380-ZCSBI,"Customer ID: 0380-ZCSBI. A male customer, non-senior, uses no internet with month-to-month contract. Pays $20.0 monthly, total charges $198.7. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
7145-FEJWU,"Customer ID: 7145-FEJWU. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $105.3 monthly, total charges $1275.65. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
6463-MVYRY,"Customer ID: 6463-MVYRY. A female customer, senior, uses dsl internet with two year contract. Pays $69.85 monthly, total charges $4003.0. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
3969-JQABI,"Customer ID: 3969-JQABI. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $65.25 monthly, total charges $3791.6. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
9624-EGDEQ,"Customer ID: 9624-EGDEQ. A female customer, non-senior, uses no internet with two year contract. Pays $19.8 monthly, total charges $813.3. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
1051-EQPZR,"Customer ID: 1051-EQPZR. A female customer, non-senior, uses no internet with month-to-month contract. Pays $19.6 monthly, total charges $780.25. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
5849-ASHZJ,"Customer ID: 5849-ASHZJ. A male customer, non-senior, uses no internet with one year contract. Pays $20.05 monthly, total charges $552.9. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
5780-INQIK,"Customer ID: 5780-INQIK. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $49.4 monthly, total charges $408.25. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
7576-OYWBN,"Customer ID: 7576-OYWBN. A male customer, senior, uses fiber optic internet with month-to-month contract. Pays $76.05 monthly, total charges $231.8. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
4526-ZJJTM,"Customer ID: 4526-ZJJTM. A female customer, senior, uses fiber optic internet with month-to-month contract. Pays $88.4 monthly, total charges $2191.15. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
8384-FZBJK,"Customer ID: 8384-FZBJK. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $100.6 monthly, total charges $5611.7. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
3750-RNQKR,"Customer ID: 3750-RNQKR. A female customer, non-senior, uses no internet with month-to-month contract. Pays $19.45 monthly, total charges $246.25. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
0962-CQPWQ,"Customer ID: 0962-CQPWQ. A female customer, non-senior, uses no internet with two year contract. Pays $20.3 monthly, total charges $1296.15. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
3096-YXENJ,"Customer ID: 3096-YXENJ. A female customer, non-senior, uses fiber optic internet with two year contract. Pays $107.65 monthly, total charges $7082.85. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
1265-BCFEO,"Customer ID: 1265-BCFEO. A female customer, non-senior, uses dsl internet with two year contract. Pays $80.45 monthly, total charges $5662.25. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
5837-LXSDN,"Customer ID: 5837-LXSDN. A female customer, non-senior, uses dsl internet with one year contract. Pays $58.85 monthly, total charges $1215.45. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
5945-AZYHT,"Customer ID: 5945-AZYHT. A male customer, non-senior, uses fiber optic internet with one year contract. Pays $109.6 monthly, total charges $7854.15. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
8325-QRPZR,"Customer ID: 8325-QRPZR. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $75.15 monthly, total charges $525.0. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
6384-VMJHP,"Customer ID: 6384-VMJHP. A female customer, non-senior, uses dsl internet with two year contract. Pays $73.0 monthly, total charges $5265.2. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
2262-SLNVK,"Customer ID: 2262-SLNVK. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $70.1 monthly, total charges $70.1. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
7730-CLDSV,"Customer ID: 7730-CLDSV. A female customer, non-senior, uses fiber optic internet with two year contract. Pays $98.65 monthly, total charges $7129.45. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
1135-HIORI,"Customer ID: 1135-HIORI. A female customer, non-senior, uses fiber optic internet with one year contract. Pays $111.45 monthly, total charges $7266.95. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
0164-APGRB,"Customer ID: 0164-APGRB. A female customer, non-senior, uses fiber optic internet with two year contract. Pays $114.9 monthly, total charges $8496.7. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
6481-ESCNL,"Customer ID: 6481-ESCNL. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $100.55 monthly, total charges $2878.75. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
1790-NESIO,"Customer ID: 1790-NESIO. A female customer, non-senior, uses no internet with two year contract. Pays $20.4 monthly, total charges $261.3. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
1550-EENBN,"Customer ID: 1550-EENBN. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $104.35 monthly, total charges $3205.6. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
5539-TMZLF,"Customer ID: 5539-TMZLF. A male customer, senior, uses fiber optic internet with month-to-month contract. Pays $69.75 monthly, total charges $69.75. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
4323-SADQS,"Customer ID: 4323-SADQS. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $34.5 monthly, total charges $279.25. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
4446-BZKHU,"Customer ID: 4446-BZKHU. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $105.55 monthly, total charges $6281.45. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
5202-IVJNU,"Customer ID: 5202-IVJNU. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $30.1 monthly, total charges $1131.3. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
5976-JCJRH,"Customer ID: 5976-JCJRH. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $70.3 monthly, total charges $738.2. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
8198-RKSZG,"Customer ID: 8198-RKSZG. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $80.45 monthly, total charges $1137.05. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
0137-OCGAB,"Customer ID: 0137-OCGAB. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $80.2 monthly, total charges $80.2. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
3351-NQLDI,"Customer ID: 3351-NQLDI. A female customer, non-senior, uses fiber optic internet with one year contract. Pays $94.35 monthly, total charges $6341.45. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
9297-EONCV,"Customer ID: 9297-EONCV. A female customer, non-senior, uses dsl internet with two year contract. Pays $91.35 monthly, total charges $6697.2. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
7593-JNWRU,"Customer ID: 7593-JNWRU. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $44.6 monthly, total charges $260.8. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
4588-YBNIB,"Customer ID: 4588-YBNIB. A female customer, non-senior, uses no internet with month-to-month contract. Pays $19.6 monthly, total charges $19.6. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
1069-QJOEE,"Customer ID: 1069-QJOEE. A male customer, non-senior, uses no internet with one year contract. Pays $19.9 monthly, total charges $505.45. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
3336-JORSO,"Customer ID: 3336-JORSO. A female customer, senior, uses fiber optic internet with month-to-month contract. Pays $110.45 monthly, total charges $3655.45. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
7799-DSEWS,"Customer ID: 7799-DSEWS. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $68.35 monthly, total charges $1299.8. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
8766-PAFNE,"Customer ID: 8766-PAFNE. A male customer, non-senior, uses dsl internet with two year contract. Pays $79.1 monthly, total charges $5564.85. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
5315-CKEQK,"Customer ID: 5315-CKEQK. A male customer, senior, uses dsl internet with one year contract. Pays $51.0 monthly, total charges $1381.8. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
3130-ICDUP,"Customer ID: 3130-ICDUP. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $80.55 monthly, total charges $188.1. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
0820-FNRNX,"Customer ID: 0820-FNRNX. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $66.7 monthly, total charges $1077.05. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
0880-FVFWF,"Customer ID: 0880-FVFWF. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $86.4 monthly, total charges $4922.4. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
4611-ANLQC,"Customer ID: 4611-ANLQC. A female customer, non-senior, uses dsl internet with one year contract. Pays $50.05 monthly, total charges $2911.5. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
4213-HKBJO,"Customer ID: 4213-HKBJO. A female customer, non-senior, uses no internet with two year contract. Pays $25.7 monthly, total charges $826.1. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
2792-LSHWX,"Customer ID: 2792-LSHWX. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $83.4 monthly, total charges $83.4. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
5028-GZLDO,"Customer ID: 5028-GZLDO. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $70.7 monthly, total charges $140.7. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
0014-BMAQU,"Customer ID: 0014-BMAQU. A male customer, non-senior, uses fiber optic internet with two year contract. Pays $84.65 monthly, total charges $5377.8. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
6861-XWTWQ,"Customer ID: 6861-XWTWQ. A male customer, senior, uses fiber optic internet with month-to-month contract. Pays $99.25 monthly, total charges $665.45. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
9018-PCIOK,"Customer ID: 9018-PCIOK. A female customer, non-senior, uses dsl internet with two year contract. Pays $64.75 monthly, total charges $3617.1. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
4837-QUSFT,"Customer ID: 4837-QUSFT. A female customer, non-senior, uses fiber optic internet with one year contract. Pays $100.15 monthly, total charges $6643.5. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
6877-TJMBR,"Customer ID: 6877-TJMBR. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $84.8 monthly, total charges $84.8. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
9953-ZMKSM,"Customer ID: 9953-ZMKSM. A male customer, non-senior, uses no internet with two year contract. Pays $25.25 monthly, total charges $1559.3. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
0907-HQNTS,"Customer ID: 0907-HQNTS. A female customer, senior, uses fiber optic internet with two year contract. Pays $113.0 monthly, total charges $7987.6. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
7665-NKLAV,"Customer ID: 7665-NKLAV. A female customer, non-senior, uses dsl internet with two year contract. Pays $40.65 monthly, total charges $1547.35. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
6769-DCQLI,"Customer ID: 6769-DCQLI. A male customer, non-senior, uses fiber optic internet with one year contract. Pays $105.0 monthly, total charges $5426.85. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
2433-KMEAS,"Customer ID: 2433-KMEAS. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $54.45 monthly, total charges $1127.35. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
4391-LNRXK,"Customer ID: 4391-LNRXK. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $94.95 monthly, total charges $2142.8. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
8250-ZNGGW,"Customer ID: 8250-ZNGGW. A female customer, senior, uses dsl internet with month-to-month contract. Pays $59.9 monthly, total charges $287.85. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
2195-ZRVAX,"Customer ID: 2195-ZRVAX. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $85.3 monthly, total charges $4045.65. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
3550-SAHFP,"Customer ID: 3550-SAHFP. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $83.35 monthly, total charges $2757.85. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
2011-TRQYE,"Customer ID: 2011-TRQYE. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $33.5 monthly, total charges $600.0. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
8562-GHPPI,"Customer ID: 8562-GHPPI. A female customer, non-senior, uses no internet with month-to-month contract. Pays $19.8 monthly, total charges $19.8. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
5893-PYOLZ,"Customer ID: 5893-PYOLZ. A male customer, non-senior, uses dsl internet with two year contract. Pays $81.8 monthly, total charges $4534.45. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
4986-MXSFP,"Customer ID: 4986-MXSFP. A female customer, non-senior, uses no internet with month-to-month contract. Pays $20.0 monthly, total charges $40.9. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
6131-FOYAS,"Customer ID: 6131-FOYAS. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $59.6 monthly, total charges $2094.9. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
